Opportunity_ID,Target
10955,0.3880952380952381
10956,0.24104761904761904
10957,0.17146718146718148
10958,0.29533333333333334
10959,0.19214285714285714
10960,0.6773758867475127
10961,0.5563333333333333
10962,0.5447619047619048
10963,0.4559523809523809
10964,0.8649392284752699
10965,0.2712380952380952
10966,0.9053398692810457
10967,0.8807994304606453
10968,0.66
10969,0.9322977537336162
10970,0.5061904761904762
10971,0.586477064434404
10972,0.09142857142857143
10973,0.41913492063492064
10974,0.31503861003861006
10975,0.6866583872783805
10976,0.8539307359307359
10977,0.6455714285714286
10978,0.42514285714285716
10979,0.6487052917793187
10980,0.575
10981,0.6093315240709607
10982,0.5371428571428571
10983,0.5171428571428571
10984,0.21771428571428567
10985,0.3725850340136055
10986,0.3461904761904762
10987,0.6104761904761904
10988,0.5858095238095238
10989,0.22519047619047622
10990,0.14152380952380952
10991,0.12
10992,0.18428571428571427
10993,0.8699091884887463
10994,0.40575289575289575
10995,0.3731818181818182
10996,0.44857142857142857
10997,0.5143809523809525
10998,0.7765408198144329
10999,0.6524540060916282
11000,0.47285714285714286
11001,0.4633333333333334
11002,0.32857142857142857
11003,0.6554422076391592
11004,0.8988355957767723
11005,0.3524285714285714
11006,0.7396130952380952
11007,0.6287594064174342
11008,0.11990476190476193
11009,0.762968486242128
11010,0.9032766395095588
11011,0.49534831212929686
11012,0.8237135280458235
11013,0.1607142857142857
11014,0.5198349522754838
11015,0.50003861003861
11016,0.6519047619047619
11017,0.4923809523809523
11018,0.2919047619047619
11019,0.6791174723199451
11020,0.4758095238095238
11021,0.7
11022,0.4961879852202433
11023,0.6980827067669173
11024,0.22990476190476192
11025,0.8433333333333334
11026,0.8390476190476192
11027,0.8390476190476192
11028,0.4607142857142857
11029,0.6273809523809524
11030,0.46542857142857136
11031,0.7324285714285715
11032,0.4928571428571429
11033,0.7700172872531679
11034,0.1751269841269841
11035,0.26857142857142857
11036,0.8453920754728589
11037,0.5554761904761905
11038,0.6122940360610263
11039,0.6830828859698386
11040,0.8036221658958077
11041,0.8658639455782314
11042,0.7066209525426794
11043,0.7015789674024582
11044,0.42452380952380947
11045,0.1197142857142857
11046,0.7419047619047618
11047,0.6896170877866904
11048,0.5747172619047619
11049,0.25047619047619046
11050,0.4057142857142857
11051,0.7117203909067347
11052,0.3942857142857143
11053,0.5614285714285714
11054,0.6942351902483482
11055,0.28285714285714286
11056,0.8472416691995215
11057,0.3357142857142857
11058,0.2545714285714286
11059,0.5345238095238095
11060,0.505
11061,0.28942857142857137
11062,0.23523809523809527
11063,0.5292857142857142
11064,0.3676190476190477
11065,0.8624346766210204
11066,0.6683333333333333
11067,0.5472380952380952
11068,0.6797619047619047
11069,0.5607380952380951
11070,0.7592771028254899
11071,0.8148147103280452
11072,0.6301175219014303
11073,0.7290346825603073
11074,0.6145238095238096
11075,0.46899099099099106
11076,0.5330952380952382
11077,0.6884291143167365
11078,0.34809523809523807
11079,0.49523809523809526
11080,0.5969633349805556
11081,0.5899874686716792
11082,0.5390931549357589
11083,0.21266666666666673
11084,0.36642857142857144
11085,0.6350432480744692
11086,0.7416286543140399
11087,0.7611558441558443
11088,0.07722222222222222
11089,0.4515476190476191
11090,0.490251700680272
11091,0.5693038548752836
11092,0.7657142857142857
11093,0.7948452380952382
11094,0.7512009607225554
11095,0.7442857142857143
11096,0.7376190476190475
11097,0.020476190476190478
11098,0.18857142857142858
11099,0.4114285714285714
11100,0.6604761904761904
11101,0.47452380952380957
11102,0.5048571428571428
11103,0.45452380952380955
11104,0.4361904761904762
11105,0.6385714285714286
11106,0.4885850340136055
11107,0.604985119047619
11108,0.8982391524331599
11109,0.6841542770954535
11110,0.6827380952380953
11222,0.6454576637313056
11223,0.7328571428571429
11224,0.5211785714285714
11225,0.8841496598639456
11226,0.8124546036031877
11227,0.3387755102040816
11228,0.5842252913249892
11229,0.5420853693590112
11230,0.4845238095238095
11231,0.7523604679762947
11232,0.5930952380952381
11233,0.7739978756862727
11234,0.6992731829573935
11235,0.4190476190476191
11236,0.8992367728784667
11237,0.10190476190476191
11238,0.6457142857142857
11239,0.7689060162604416
11240,0.37752380952380954
11241,0.7832371792810229
11242,0.5700000000000001
11243,0.20261904761904764
11244,0.445952380952381
11245,0.71598840400872
11246,0.44472789115646255
11247,0.2581428571428571
11248,0.5011193568336426
11249,0.7721319875669888
11250,0.07876190476190476
11251,0.5266220238095238
11252,0.6085588972431077
11253,0.6979195447985532
11254,0.4942857142857144
11255,0.61109243697479
11256,0.6997380794499325
11257,0.22761904761904764
11258,0.20142857142857143
11259,0.6768582286334729
11260,0.7107738293575782
11261,0.3742857142857143
11262,0.598513529901152
11263,0.903809523809524
11264,0.793809523809524
11265,0.8865714285714285
11266,0.03380952380952381
11267,0.7304315476190476
11268,0.6995238095238094
11269,0.1119047619047619
11270,0.23857142857142857
11271,0.2599047619047619
11272,0.6696935139431075
11273,0.8080094897499496
11274,0.7794439148144514
11275,0.7879736236753221
11276,0.5966326530612245
11277,0.6471428571428572
11278,0.43309523809523814
11279,0.2864285714285714
11280,0.44788502503113925
11281,0.5880952380952381
11282,0.8020735930735932
11283,0.013333333333333332
11284,0.07642857142857143
11285,0.41761904761904767
11286,0.15619047619047619
11287,0.5804187026923445
11288,0.5092857142857142
11289,0.42976190476190473
11290,0.4216666666666667
11291,0.22857142857142854
11292,0.7211572643403188
11293,0.6779792282288218
11294,0.5265759637188209
11295,0.7251688311688311
11296,0.45542261904761905
11297,0.025238095238095233
11298,0.4142857142857143
11299,0.921904761904762
11300,0.47047619047619044
11301,0.6928571428571427
11302,0.3949047619047618
11303,0.7730555555555556
11304,0.7125913978494622
11305,0.12380952380952381
11306,0.3525238095238095
11307,0.4340476190476191
11308,0.7111162123023224
11309,0.8601171575514815
11310,0.5477967198964178
11311,0.5352743764172335
11312,0.3674761904761905
11313,0.5866220238095239
11314,0.5
11315,0.7788790511076225
11316,0.9141144527986634
11317,0.18527670527670528
11318,0.6975586246583225
11319,0.5509523809523809
11320,0.7486306121958214
11321,0.4114285714285714
11322,0.5895238095238095
11323,0.6323809523809524
11324,0.8565782312925171
11325,0.33771428571428574
11326,0.6880952380952381
11327,0.8060000000000003
11328,0.5848978693590112
11329,0.43190476190476196
11330,0.7267542697065568
11331,0.4052380952380953
11332,0.7329186304634122
11333,0.749870082805084
11334,0.7364177018527032
11335,0.5737142857142857
11336,0.26942857142857146
11337,0.47714285714285715
11338,0.43523809523809526
11339,0.6723945578231292
11340,0.2838095238095238
11341,0.3757528957528958
11342,0.6290493060182416
11343,0.4657142857142857
11344,0.24857142857142853
11345,0.6921785901199171
11346,0.10666666666666666
11347,0.5276190476190477
11348,0.712502495235592
11349,0.6633333333333334
11350,0.4041341991341991
11351,0.13142857142857142
11352,0.48880952380952375
11353,0.538452380952381
11354,0.17273809523809525
11355,0.3782857142857143
11356,0.22861003861003862
11357,0.7515105301379812
11358,0.7459913419913421
11359,0.08571428571428572
11360,0.2895238095238095
11361,0.3373809523809524
11362,0.23714285714285716
11363,0.27285714285714285
11364,0.040952380952380955
11365,0.7120136054421768
11366,0.6644053376575634
11367,0.3552539682539682
11368,0.7933704231232542
11369,0.32785714285714285
11370,0.8384620983045199
11371,0.7527681546551832
11372,0.6907142857142856
11373,0.2342857142857143
11374,0.18523809523809526
11375,0.3627056277056277
11376,0.3028571428571428
11377,0.2947619047619048
11378,0.1473809523809524
11379,0.7119047619047619
11380,0.3976190476190476
11381,0.7360793650793651
11382,0.7921190476190476
11383,0.786295285556083
11384,0.8359523809523809
11385,0.05785714285714287
11386,0.8131429259699848
11387,0.22404761904761902
11388,0.6466666666666667
11389,0.38517687074829926
11390,0.4717142857142857
11391,0.4114761904761905
11392,0.6158095238095238
11393,0.6795238095238094
11394,0.5933190950798923
11395,0.3078571428571429
11396,0.8225714285714285
11397,0.34380952380952384
11398,0.6201360462524552
11399,0.5899874686716792
11400,0.8503029801924489
11401,0.6136365665410473
11402,0.5798095238095238
11403,0.30652380952380953
11404,0.7834798640148652
11405,0.793479864014865
11406,0.5328571428571428
11407,0.6788082826072799
11408,0.7025980551711818
11409,0.4016859716859717
11410,0.5615139852057328
11411,0.6025257144474413
11412,0.8618968202665681
11413,0.8093834282212612
11414,0.6410239270050125
11415,0.22690476190476191
11416,0.7710367617568001
11417,0.6391539802347637
11418,0.24
11419,0.8206060329913566
11420,0.452108843537415
11421,0.7470638655610801
11422,0.304952380952381
11423,0.6590010857763301
11424,0.6985714285714286
11425,0.49484126984126986
11426,0.7133295181493363
11427,0.681822966507177
11428,0.20095238095238094
11429,0.2885714285714286
11430,0.21285714285714286
11431,0.5002857142857142
11432,0.4974285714285714
11433,0.4547142857142858
11434,0.6232857142857143
11435,0.48452380952380947
11436,0.12857142857142856
11437,0.46182539682539675
11438,0.5997619047619047
11439,0.8775335786488507
11440,0.8032640692640692
11441,0.43523809523809526
11442,0.45285714285714285
11443,0.6467052767052767
11444,0.28238095238095234
11445,0.6497769423558897
11446,0.8529481371337578
11447,0.2904761904761905
11448,0.3747619047619048
11449,0.12047619047619049
11450,0.649047619047619
11451,0.40952380952380957
11452,0.62
11453,0.28908622908622905
11454,0.516031746031746
11455,0.6875725143477586
11456,0.6227619047619047
11457,0.5332335907335908
11458,0.23328571428571426
11459,0.09142857142857143
11460,0.18842857142857145
11461,0.10357142857142856
11462,0.13511904761904764
11463,0.15238095238095237
11464,0.2984523809523809
11465,0.16976190476190475
11466,0.3081904761904762
11467,0.5119523809523809
11468,0.09738095238095239
11469,0.27309523809523806
11470,0.45580952380952383
11471,0.7503809523809524
11472,0.5459610139057482
11473,0.7958571428571428
11474,0.7674540882151942
11475,0.6538095238095238
11476,0.39719047619047615
11477,0.64125988173047
11478,0.7410599499285958
11479,0.3514285714285714
11480,0.2498095238095238
11481,0.26476190476190475
11482,0.2842857142857143
11483,0.868923671010317
11484,0.2642857142857143
11485,0.08238095238095237
11486,0.10571428571428572
11487,0.04
11488,0.8469229133418547
11489,0.6591126297425157
11490,0.39869047619047615
11491,0.3092857142857143
11492,0.39182539682539685
11493,0.40731746031746036
11494,0.1518008658008658
11495,0.25221768707482994
11496,0.5047619047619049
11497,0.849809523809524
11498,0.14266666666666666
11499,0.2671428571428571
11500,0.7244047619047619
11501,0.5911904761904762
11502,0.7246844872583876
11503,0.6247321428571428
11504,0.7982857142857143
11505,0.6895557781034524
11506,0.7545263173863366
11507,0.4574675324675325
11508,0.6103809523809524
11509,0.635
11510,0.4533333333333333
11511,0.8763008387821147
11512,0.8853877551020408
11513,0.8170844155844155
11514,0.5869047619047619
11515,0.08160714285714285
11516,0.6911688311688312
11517,0.5457142857142857
11518,0.8275959672571821
11519,0.9129743004086243
11520,0.6257142857142857
11521,0.6876388364869758
11522,0.5860606060606062
11523,0.479047619047619
11524,0.6757017543859649
11525,0.6614160401002507
11526,0.8343147430909033
11527,0.7544108159990643
11528,0.7264145521932104
11529,0.8116666666666664
11530,0.38323809523809527
11531,0.5348201058201058
11532,0.752314492127496
11533,0.4866666666666667
11534,0.5278571428571428
11535,0.5138288288288289
11536,0.4572380952380952
11537,0.18980952380952382
11538,0.5476190476190476
11539,0.5928764478764479
11540,0.6779047619047619
11541,0.16904761904761903
11542,0.8116666666666664
11543,0.7212981293556796
11544,0.4984285714285714
11545,0.49880952380952376
11546,0.6415284245139057
11547,0.5341666666666667
11548,0.5196825396825397
11549,0.5094444444444445
11550,0.5471428571428572
11551,0.7744551610256779
11552,0.4431904761904762
11553,0.2704761904761905
11554,0.3511904761904762
11555,0.3345238095238096
11556,0.44333333333333336
11557,0.4416598639455782
11558,0.37309523809523815
11559,0.6770476190476189
11560,0.4200952380952381
11561,0.2602040816326531
11562,0.5135124731991431
11563,0.6141816932305795
11564,0.8592463761733913
11565,0.6869245507726901
11566,0.25642857142857145
11567,0.8456190476190475
11568,0.5788095238095239
11569,0.5961904761904762
11570,0.2471428571428571
11571,0.5201904761904762
11572,0.21619047619047616
11573,0.325
11574,0.5795238095238094
11575,0.4807142857142857
11576,0.5835110056107035
11577,0.27380952380952384
11578,0.23214285714285715
11579,0.3838095238095238
11580,0.9271428571428572
11581,0.7803727500569607
11582,0.5842857142857144
11583,0.6747619047619048
11584,0.5001904761904762
11585,0.5658571428571428
11586,0.7142731829573934
11587,0.871788209521306
11588,0.7057843137254902
11589,0.7629209052041869
11590,0.4585714285714286
11591,0.4602380952380953
11592,0.3775238095238095
11594,0.7113920085712986
11595,0.797931821707066
11596,0.7780549720393718
11597,0.6442986869166271
11598,0.8637210884353742
11599,0.8589198864011626
11600,0.3804761904761905
11601,0.5374342701993078
11602,0.5989874686716792
11603,0.4531746031746032
11604,0.20650793650793653
11605,0.5122857142857143
11606,0.17404761904761903
11607,0.199702947845805
11608,0.3944444444444444
11609,0.5845127529291496
11610,0.7542282265018683
11611,0.4040476190476191
11612,0.5964285714285714
11613,0.6013710836447255
11614,0.5030889724310778
11615,0.2719047619047619
11616,0.2223809523809524
11617,0.29214285714285715
11618,0.4235714285714286
11619,0.39480952380952383
11620,0.4597619047619048
11621,0.018095238095238098
11622,0.3155238095238095
11623,0.5047619047619049
11624,0.8020238095238097
11625,0.5786556776556776
11626,0.7038101544239628
11627,0.7541826125257407
11628,0.44809523809523805
11629,0.5095714285714286
11630,0.635165316920419
11631,0.6097463936714751
11632,0.6237829078135508
11633,0.4646349206349207
11634,0.32
11635,0.47952380952380946
11636,0.511970864103217
11637,0.10738095238095237
11638,0.8566606523800039
11639,0.41575289575289576
11640,0.6421085328937914
11641,0.1652380952380952
11642,0.5015714285714286
11643,0.6502586916939688
11644,0.5880224174145202
11645,0.6296867298195628
11646,0.800193772972431
11647,0.4623809523809524
11648,0.14619047619047618
11649,0.6049697885196375
11650,0.7295463976311607
11651,0.588047619047619
11652,0.2852767052767053
11653,0.5571428571428572
11654,0.8009523809523809
11655,0.721190476190476
11656,0.5710952380952381
11657,0.6937787589846153
11658,0.7146891264442286
11659,0.6523593073593072
11660,0.3551190476190476
11661,0.8911904761904761
11662,0.479047619047619
11663,0.7601253079150787
11664,0.45785714285714285
11665,0.6385049683179723
11666,0.3886100386100386
11668,0.10571428571428572
11669,0.7134069845555686
11670,0.5538095238095239
11671,0.41809523809523813
11672,0.5685714285714286
11673,0.32476190476190475
11674,0.640568764483709
11675,0.28214285714285714
11676,0.3331814671814672
11677,0.4588481338481339
11678,0.43023809523809525
11679,0.5
11680,0.6493109369351605
11681,0.42786904761904765
11682,0.28190476190476194
11683,0.06571428571428571
11684,0.09888888888888887
11685,0.3640952380952381
11686,0.29403174603174603
11687,0.43342857142857144
11688,0.2621814671814672
11689,0.331943371943372
11690,0.07476190476190478
11691,0.09503968253968254
11692,0.7832498688979539
11693,0.09714285714285714
11694,0.46309523809523806
11695,0.6315634843941296
11696,0.5404761904761904
11697,0.7259485378418488
11698,0.36380952380952386
11699,0.4052380952380953
11700,0.631468253968254
11701,0.5521904761904761
11702,0.5041379227747437
11703,0.5271428571428571
11704,0.696909526150167
11705,0.6432380952380952
11706,0.26282312925170065
11707,0.7596761904761904
11708,0.5461904761904761
11709,0.5835860109574631
11710,0.6145280177601841
11711,0.5167950535391089
11712,0.5237219387755102
11713,0.49384985422740524
11714,0.12380952380952381
11715,0.15452380952380954
11716,0.21214285714285713
11717,0.7131782433585577
11718,0.4639711664482306
11719,0.3608571428571429
11720,0.36942857142857144
11721,0.8710776888674598
11722,0.4617532467532468
11723,0.7349088238715681
11724,0.4871814671814672
11725,0.629034182623444
11726,0.3802380952380952
11727,0.5273809523809523
11728,0.6616666666666666
11729,0.6356190476190478
11730,0.5135714285714286
11731,0.5332711370262391
11732,0.4990952380952381
11733,0.6536666666666666
11734,0.8084931932902373
11735,0.6995238095238095
11736,0.8083746086708512
11737,0.6542857142857142
11738,0.30527670527670525
11739,0.4584126984126984
11740,0.16285714285714287
11741,0.4812857142857143
11742,0.7964123241529621
11743,0.6386100386100386
11744,0.44619047619047614
11745,0.2495238095238095
11746,0.2380952380952381
11747,0.604904761904762
11748,0.07285714285714286
11749,0.673318756073858
11750,0.6697894736842106
11751,0.5311428571428571
11752,0.5247619047619048
11753,0.48619047619047623
11754,0.8029661666363813
11755,0.629249491644484
11756,0.6286954445084485
11757,0.37380952380952376
11758,0.42952380952380953
11759,0.6038095238095238
11760,0.781229437229437
11761,0.7736988677795109
11762,0.7092613947662088
11763,0.6760391496861046
11764,0.7910725654459052
11765,0.30666666666666664
11766,0.698025974025974
11767,0.3666666666666667
11768,0.752057142857143
11769,0.5800476190476189
11770,0.5133333333333334
11771,0.5460056987707363
11772,0.7588365836118277
11773,0.5928125
11774,0.6316666666666667
11775,0.6602380952380953
11776,0.4751934523809524
11777,0.6935714285714286
11778,0.7175556806989916
11779,0.08714285714285715
11780,0.6345238095238095
11781,0.6204378036929058
11782,0.6169937343358397
11783,0.854895978944865
11784,0.7553225108225108
11785,0.7053313914088808
11786,0.41146031746031747
11787,0.753705502754389
11788,0.18575289575289575
11789,0.5563436639421784
11790,0.5785092322643345
11791,0.8400971430188698
11792,0.18852380952380948
11793,0.23857142857142857
11794,0.49709583099294763
11795,0.44571428571428573
11796,0.5660883455494874
11797,0.733210347462656
11798,0.36995535714285716
11799,0.6291428571428571
11800,0.6126579260026364
11801,0.5483663751214772
11802,0.6448355118086209
11803,0.791018111777078
11804,0.782142857142857
11805,0.694
11806,0.7836171841288415
11807,0.600923637060458
11808,0.27671428571428575
11809,0.2335374149659864
11810,0.2757142857142857
11811,0.7717631591175844
11812,0.6104368932038835
11813,0.047142857142857146
11814,0.43
11815,0.3433719433719434
11816,0.12761904761904763
11817,0.3457142857142857
11818,0.44785714285714284
11819,0.38099099099099104
11820,0.8016127819548873
11821,0.7855451183121085
11822,0.7767283585036029
11823,0.23384813384813385
11824,0.40314285714285714
11825,0.09306122448979591
11826,0.4752380952380952
11827,0.47166666666666673
11828,0.45599099099099105
11829,0.4615533726477604
11830,0.4273544973544974
11831,0.5638095238095238
11832,0.8124033469455815
11833,0.7965390507688122
11834,0.1983333333333333
11835,0.8074498802168705
11836,0.7513934782093546
11837,0.7925429520645467
11838,0.6983954754922497
11839,0.7683665486633877
11840,0.7786118799004649
11841,0.21619047619047616
11842,0.24583333333333332
11843,0.628
11844,0.7966381901597848
11845,0.5709398496240602
11846,0.6361779448621554
11847,0.550952380952381
11848,0.7459855962824352
11849,0.7862521680274123
11850,0.7614160401002507
11851,0.7581641659311562
11852,0.5523809523809524
11853,0.5009523809523809
11854,0.5242857142857142
11855,0.5771428571428572
11856,0.2866666666666667
11857,0.768205185027214
11858,0.5281509294026724
11859,0.7011175219014303
11860,0.6072380952380954
11861,0.4466964285714286
11862,0.4466666666666667
11863,0.495
11864,0.3851428571428572
11865,0.40800000000000003
11866,0.4318095238095238
11867,0.36942857142857144
11868,0.661300464136049
11869,0.6963877980491312
11870,0.5894940476190476
11871,0.26476190476190475
11872,0.5539747899159664
11873,0.6629474465842675
11874,0.661498599439776
11875,0.3828707482993197
11876,0.4240476190476191
11877,0.49750000000000005
11878,0.49785714285714283
11879,0.5565351966873706
11880,0.5005238095238095
11881,0.41306122448979593
11882,0.34047619047619054
11883,0.7250967741935485
11884,0.4914285714285715
11885,0.4697619047619048
11886,0.5822286965720075
11887,0.6725010862825616
11888,0.6044181923703268
11889,0.12488095238095238
11890,0.5976672938445065
11891,0.47790476190476194
11892,0.51
11893,0.5576190476190476
11894,0.5745714285714285
11895,0.3940476190476191
11896,0.5002380952380951
11897,0.474203279883382
11898,0.5666666666666667
11899,0.7200209244792573
11900,0.5672689973919747
11901,0.5937047332160255
11902,0.5801581752372384
11903,0.6494360185923439
11904,0.653078466734263
11905,0.7714386706078513
11906,0.4811587301587301
11907,0.6188966101506228
11908,0.4195238095238096
11909,0.4902380952380952
11910,0.4680952380952381
11911,0.5919047619047618
11912,0.5294070601213458
11913,0.5378571428571428
11914,0.5864106753812637
11915,0.4404761904761905
11916,0.7194285714285714
11917,0.2223015873015873
11918,0.44377551020408157
11919,0.5721257832080201
11920,0.44352380952380954
11921,0.8294300930908904
11922,0.6551026898214483
11923,0.6343589398948237
11924,0.5138095238095238
11925,0.6644257703081233
11926,0.5371428571428571
11927,0.6187142857142858
11928,0.4227619047619048
11929,0.44276190476190475
11930,0.4094285714285715
11931,0.6847429404129215
11932,0.5547619047619048
11933,0.6481908504530507
11934,0.47976190476190483
11935,0.5264157675154655
11936,0.7495072377788324
11937,0.6057142857142858
11938,0.8364285714285713
11939,0.8119047619047619
11940,0.4259523809523809
11941,0.7671430837754877
11942,0.3513333333333333
11943,0.6362141306107035
11944,0.8028639455782314
11945,0.29428571428571426
11946,0.49142857142857144
11947,0.2980952380952381
11948,0.4935889724310776
11949,0.16904761904761906
11950,0.08571428571428573
11951,0.32413419913419916
11952,0.5703809523809524
11953,0.5266313667965641
11954,0.6364190892540798
11955,0.7131304633199299
11956,0.6625744047619048
11957,0.1411904761904762
11958,0.3254761904761905
11959,0.5666666666666667
11960,0.7931904761904763
11961,0.7408114287331555
11962,0.5012930967903141
11963,0.4780000000000001
11964,0.7210846560846561
11965,0.8085963197498961
11966,0.8753485745783361
11967,0.7405662606257795
11968,0.8091072994086972
11969,0.7680214760322734
11970,0.577708980331263
11971,0.1554761904761905
11972,0.782345942824869
11973,0.4438095238095238
11974,0.5514053047929269
11975,0.5666220238095239
11976,0.7375349326157162
11977,0.7304531490015361
11978,0.6559165413533835
11979,0.8363095238095238
11980,0.7324160401002505
11981,0.4823809523809524
11982,0.8804761904761905
11983,0.5294897959183674
