Opportunity_ID,Target
11554,0.53892225
11555,0.36013573
11556,0.6379607
11557,0.5227585
11558,0.19947788
11559,0.5569586
11560,0.28524607
11561,0.17541087
11562,0.52103627
11563,0.774251
11564,0.84439117
11565,0.7263683
11566,0.31964454
11567,0.67414945
11568,0.4042121
11569,0.67411935
11570,0.17308883
11571,0.39491373
11572,0.16094255
11573,0.39143607
11574,0.76967824
11575,0.3982833
11576,0.67565286
11577,0.3922799
11578,0.17517605
11579,0.4987896
11580,0.84168506
11581,0.78250295
11582,0.6693708
11583,0.6810237
11584,0.31994426
11585,0.47787884
11586,0.7849372
11587,0.792141
11588,0.76967824
11589,0.77276087
11590,0.6070654
11591,0.13653165
11592,0.13730197
11594,0.782549
11595,0.79012257
11596,0.6971447
11597,0.56558734
11598,0.67788345
11599,0.6773441
11600,0.6909136
11601,0.76834697
11602,0.6749361
11603,0.5844296
11604,0.34295094
11605,0.38257003
11606,0.31125355
11607,0.3282604
11608,0.56534874
11609,0.6073728
11610,0.7978957
11611,0.5115269
11612,0.672824
11613,0.7011977
11614,0.73784393
11615,0.12154751
11616,0.14429694
11617,0.39333633
11618,0.32027087
11619,0.2882071
11620,0.5308726
11621,0.0778247
11622,0.16839264
11623,0.6122607
11624,0.83806175
11625,0.7695888
11626,0.78267103
11627,0.7824633
11628,0.35854015
11629,0.32478842
11630,0.6749361
11631,0.658984
11632,0.7895924
11633,0.71134543
11634,0.3566977
11635,0.7747178
11636,0.7835738
11637,0.07812655
11638,0.7851713
11639,0.33688447
11640,0.73586655
11641,0.13785745
11642,0.3204017
11643,0.7238965
11644,0.7235498
11645,0.69354075
11646,0.78735656
11647,0.4996954
11648,0.17263806
11649,0.67182195
11650,0.7844272
11651,0.78188103
11652,0.3471637
11653,0.76565415
11654,0.75261086
11655,0.6940493
11656,0.5622911
11657,0.62444246
11658,0.69350374
11659,0.7447316
11660,0.52470654
11661,0.83879906
11662,0.5283981
11663,0.78785837
11664,0.44431698
11665,0.699166
11666,0.37021616
11668,0.17534629
11669,0.76834697
11670,0.76681983
11671,0.7733429
11672,0.76967824
11673,0.35035828
11674,0.7531839
11675,0.38196528
11676,0.3254748
11677,0.38566995
11678,0.38566995
11679,0.43575618
11680,0.6281806
11681,0.66052765
11682,0.12449128
11683,0.07788915
11684,0.13666344
11685,0.507949
11686,0.1740161
11687,0.515867
11688,0.29914555
11689,0.36132827
11690,0.07213167
11691,0.14135621
11692,0.7065436
11693,0.07158807
11694,0.4469888
11695,0.76834697
11696,0.47378433
11697,0.76967824
11698,0.19774392
11699,0.34982654
11700,0.76967824
11701,0.782549
11702,0.739979
11703,0.7448453
11704,0.7679929
11705,0.7223039
11706,0.07250973
11707,0.67788345
11708,0.3826988
11709,0.693822
11710,0.68659765
11711,0.51000535
11712,0.55046153
11713,0.5813468
11714,0.16650407
11715,0.16650407
11716,0.16827033
11717,0.78486425
11718,0.6701866
11719,0.29933238
11720,0.3191725
11721,0.78785837
11722,0.35174966
11723,0.78481525
11724,0.35499376
11725,0.7677164
11726,0.32023707
11727,0.74062765
11728,0.7727415
11729,0.76584613
11730,0.67403036
11731,0.67643666
11732,0.32441232
11733,0.6809641
11734,0.7779791
11735,0.69141096
11736,0.7781028
11737,0.7807072
11738,0.31755966
11739,0.67135715
11740,0.08560368
11741,0.37493402
11742,0.6770833
11743,0.42670727
11744,0.35535833
11745,0.1807563
11746,0.13941173
11747,0.6058178
11748,0.07213167
11749,0.6987926
11750,0.78785837
11751,0.5076744
11752,0.61434406
11753,0.61434406
11754,0.7677164
11755,0.741073
11756,0.7060092
11757,0.346844
11758,0.68354535
11759,0.47908908
11760,0.839422
11761,0.78735656
11762,0.7687956
11763,0.78785837
11764,0.78735656
11765,0.3941256
11766,0.7441757
11767,0.30311042
11768,0.67788345
11769,0.6720675
11770,0.61837006
11771,0.76834697
11772,0.792141
11773,0.7695888
11774,0.69141096
11775,0.6911332
11776,0.6911332
11777,0.69141096
11778,0.76967824
11779,0.06875244
11780,0.80099463
11781,0.6741602
11782,0.7355127
11783,0.78973454
11784,0.80480444
11785,0.7844272
11786,0.6644558
11787,0.785452
11788,0.32365552
11789,0.6525271
11790,0.67643666
11791,0.7853061
11792,0.1396814
11793,0.11376258
11794,0.54434216
11795,0.65951186
11796,0.7853061
11797,0.78785837
11798,0.50858015
11799,0.6053709
11800,0.78929627
11801,0.67981684
11802,0.78398466
11803,0.80509627
11804,0.68974835
11805,0.7959033
11806,0.7757294
11807,0.73506725
11808,0.13136433
11809,0.2766341
11810,0.27469748
11811,0.78785837
11812,0.6822452
11813,0.075259574
11814,0.49650416
11815,0.34751335
11816,0.07250973
11817,0.50858015
11818,0.17534629
11819,0.37578645
11820,0.8056015
11821,0.8204002
11822,0.8043559
11823,0.31406552
11824,0.5076744
11825,0.07213167
11826,0.5076744
11827,0.64861006
11828,0.31573662
11829,0.70181316
11830,0.67664677
11831,0.69925165
11832,0.80538654
11833,0.80538654
11834,0.15255299
11835,0.80538654
11836,0.80538654
11837,0.80538654
11838,0.80538654
11839,0.80538654
11840,0.80538654
11841,0.15574187
11842,0.13788441
11843,0.67791367
11844,0.80538654
11845,0.80538654
11846,0.80538654
11847,0.80538654
11848,0.80538654
11849,0.80538654
11850,0.80538654
11851,0.80538654
11852,0.80538654
11853,0.70809984
11854,0.70809984
11855,0.70809984
11856,0.32638034
11857,0.6809641
11858,0.78528297
11859,0.7835738
11860,0.80538654
11861,0.6453513
11862,0.5076744
11863,0.5076744
11864,0.61434406
11865,0.61434406
11866,0.61434406
11867,0.61434406
11868,0.78785837
11869,0.7570221
11870,0.65077865
11871,0.17316234
11872,0.76967824
11873,0.79010475
11874,0.76967824
11875,0.17459965
11876,0.36376074
11877,0.4994461
11878,0.6008069
11879,0.78489447
11880,0.32178512
11881,0.32014483
11882,0.3153964
11883,0.73020816
11884,0.2979652
11885,0.2982408
11886,0.7687754
11887,0.77189547
11888,0.76967824
11889,0.18705532
11890,0.7278725
11891,0.6122607
11892,0.6122607
11893,0.6122607
11894,0.6122607
11895,0.38006896
11896,0.5110246
11897,0.688807
11898,0.40022463
11899,0.7699862
11900,0.6845159
11901,0.7290132
11902,0.7434594
11903,0.71144986
11904,0.71536624
11905,0.7161116
11906,0.7116856
11907,0.7164652
11908,0.50448966
11909,0.5076744
11910,0.5076744
11911,0.7117509
11912,0.49201155
11913,0.5899325
11914,0.55070114
11915,0.5788378
11916,0.6353477
11917,0.19391005
11918,0.7110035
11919,0.773693
11920,0.40513304
11921,0.8232391
11922,0.7827863
11923,0.7887033
11924,0.49982113
11925,0.782549
11926,0.7823046
11927,0.6605066
11928,0.61908
11929,0.61908
11930,0.61908
11931,0.76865345
11932,0.61434406
11933,0.78735656
11934,0.32218906
11935,0.7706136
11936,0.78820544
11937,0.56682605
11938,0.75549376
11939,0.6928482
11940,0.48872903
11941,0.77443206
11942,0.17545407
11943,0.7687754
11944,0.672824
11945,0.30113548
11946,0.29413897
11947,0.28715473
11948,0.72233546
11949,0.271883
11950,0.080931
11951,0.3164271
11952,0.6096585
11953,0.7387502
11954,0.72790354
11955,0.69147813
11956,0.7757294
11957,0.14167902
11958,0.2794078
11959,0.5076744
11960,0.6361449
11961,0.7181454
11962,0.67694074
11963,0.6631185
11964,0.75596726
11965,0.8023066
11966,0.7734472
11967,0.79555863
11968,0.9357543
11969,0.85312545
11970,0.7858919
11971,0.13900742
11972,0.6541717
11973,0.3132626
11974,0.73408186
11975,0.78785837
11976,0.78735656
11977,0.6772036
11978,0.735079
11979,0.80979145
11980,0.79269695
11981,0.6749361
11982,0.69101053
11983,0.35436156
11984,0.116794065
11985,0.7613862
11986,0.6149
11987,0.7824947
11988,0.78838134
11989,0.5215884
11990,0.5860833
11991,0.5345651
11992,0.5348579
11993,0.55565643
11994,0.77744293
11995,0.32482392
11996,0.6593847
11997,0.78430283
11998,0.4469888
11999,0.8404014
12000,0.6964531
12001,0.68050325
12002,0.6143491
12003,0.7889708
12004,0.3149198
12005,0.7862556
12006,0.78735656
12007,0.7853061
12008,0.7844272
12009,0.7906407
12010,0.76967824
12011,0.7110035
12012,0.7011977
12013,0.7308443
12014,0.8043559
12015,0.80979145
12016,0.773693
12017,0.78385
12018,0.16806316
12019,0.7026807
12020,0.6874714
12021,0.6989096
12022,0.072929665
12023,0.7778839
12024,0.78888315
12025,0.1962607
12026,0.47923324
12027,0.60836315
12028,0.73622143
12029,0.13233596
12030,0.1518523
12031,0.7810254
12032,0.67643666
12033,0.07095867
12034,0.32667977
12035,0.67411935
12036,0.5308726
12037,0.6839219
12038,0.7011977
12039,0.782549
12040,0.28254792
12041,0.78867704
12042,0.6812478
12043,0.6950553
12044,0.6421795
12045,0.70880306
12046,0.6422771
12047,0.64155984
12048,0.60289896
12049,0.6885236
12050,0.38520873
12051,0.07158807
12052,0.32085866
12053,0.14677905
12054,0.60164946
12055,0.76224846
12056,0.085435145
12057,0.7181454
12058,0.4469888
12059,0.14561825
12060,0.7703294
12061,0.76967824
12062,0.7830589
12063,0.6809641
12064,0.6412539
12065,0.7853061
12066,0.73710287
12067,0.73710287
12068,0.73710287
12069,0.73710287
12070,0.6122607
12071,0.7110035
12072,0.78902334
12073,0.78785837
12074,0.57574475
12075,0.78748536
12076,0.79559046
12077,0.76967824
12078,0.7687754
12079,0.76967824
12080,0.7766452
12081,0.5967808
12082,0.4652007
12083,0.4652007
12084,0.11570417
12085,0.78838134
12086,0.3922799
12087,0.7844272
12088,0.4469888
12089,0.26495644
12090,0.4469888
12091,0.7139451
12092,0.7092397
12093,0.7092397
12094,0.35801968
12095,0.37286106
12096,0.35896304
12097,0.35896304
12098,0.7111255
12099,0.5600296
12100,0.6080724
12101,0.76967824
12102,0.7686054
12103,0.7882686
12104,0.31946796
12105,0.5722558
12106,0.7864195
12107,0.17795926
12108,0.35538456
12109,0.35896304
12110,0.4125891
12111,0.6789812
12112,0.39919546
12113,0.76967824
12114,0.7857289
12115,0.672824
12116,0.672824
12117,0.7338023
12118,0.73345417
12119,0.73586655
12120,0.77457607
12121,0.8461331
12122,0.6911332
12123,0.69141096
12124,0.69141096
12125,0.7844272
12126,0.78785837
12127,0.6361449
12128,0.5308726
12129,0.5308726
12130,0.715628
12131,0.76924604
12132,0.85194135
12133,0.38497663
12134,0.32593212
12135,0.3496573
12136,0.672824
12137,0.67761075
12138,0.733685
12139,0.08535058
12140,0.4932363
12141,0.2855071
12142,0.83679813
12143,0.6971077
12144,0.70601463
12145,0.70935273
12146,0.7084052
12147,0.7084052
12148,0.55167365
12149,0.55662274
12150,0.703034
12151,0.55478853
12152,0.7005535
12153,0.73052114
12154,0.40435818
12155,0.42201772
12156,0.76967824
12157,0.50701493
12158,0.5101996
12159,0.34824052
12160,0.7853061
12161,0.6060185
12162,0.6331272
12163,0.62134266
12164,0.13873768
12165,0.56814283
12166,0.72183704
12167,0.7880177
12168,0.071889915
12169,0.711619
12170,0.76967824
12171,0.7110035
12172,0.71202826
12173,0.7402694
12174,0.39919546
12175,0.6096585
12176,0.71202826
12177,0.73420745
12178,0.4320021
12179,0.7181454
12180,0.19661799
12181,0.38906878
12182,0.34507233
12183,0.37617385
12184,0.14604923
12185,0.13087237
12186,0.788029
12187,0.6968408
12188,0.76865345
12189,0.7677164
12190,0.3795516
12191,0.78320736
12192,0.5516015
12193,0.5625082
12194,0.21219224
12195,0.39187458
12196,0.35538456
12197,0.35538456
12198,0.35538456
12199,0.35538456
12200,0.3519319
12201,0.7731678
12202,0.3803959
12203,0.36217698
12204,0.36217698
12205,0.67655563
12206,0.4084921
12207,0.35538456
12208,0.35538456
12209,0.67761075
12210,0.48776755
12211,0.68258023
12212,0.7844272
12213,0.782549
12214,0.78218263
12215,0.6944375
12216,0.69815826
12217,0.7853061
12218,0.78481525
12219,0.782549
12220,0.20657653
12221,0.7361175
12222,0.7771096
12223,0.62818533
12224,0.76829636
12225,0.7314937
12226,0.76834697
12227,0.77802014
12228,0.66285056
12229,0.7844272
12230,0.66098434
12231,0.69085217
12232,0.6511024
12233,0.6507782
12234,0.3251081
12235,0.60982335
12236,0.7844272
12237,0.49649847
12238,0.13786842
12239,0.76967824
12240,0.6786376
12241,0.1743213
12242,0.76967824
12243,0.075259574
12244,0.35488203
12245,0.7308443
12246,0.78785837
12247,0.6734395
12248,0.76358247
12249,0.782549
12250,0.7839236
12251,0.7844272
12252,0.3941079
12253,0.36559597
12254,0.8648591
12255,0.3941079
12256,0.34824052
12257,0.76967824
12258,0.71202826
12259,0.35538456
12260,0.7164046
12261,0.803401
12262,0.61434406
12263,0.36262232
12264,0.7447316
12265,0.6113749
12266,0.6178395
12267,0.54556596
12268,0.6346288
12269,0.61498344
12270,0.6267165
12271,0.78542805
12272,0.67337996
12273,0.44196737
12274,0.5979351
12275,0.785452
12276,0.6113749
12277,0.6809641
12278,0.66966933
12279,0.6809641
12280,0.6592133
12281,0.39799094
12282,0.792141
12283,0.77889216
12284,0.61434406
12285,0.61434406
12286,0.62345326
12287,0.45632383
12288,0.78135073
12289,0.70031196
12290,0.34318504
12291,0.39384198
12292,0.7737662
12293,0.7882686
12294,0.51661664
12295,0.7350715
12296,0.37498355
12297,0.3259008
12298,0.78785837
12299,0.07296709
12300,0.76890296
12301,0.73026776
12302,0.69141096
12303,0.6928482
12304,0.6782568
12305,0.66359013
12306,0.07368761
12307,0.77881515
12308,0.77261186
12309,0.072433524
12310,0.7764951
12311,0.7899978
12312,0.7110035
12313,0.7722271
12314,0.77554333
12315,0.7726037
12316,0.14604923
12317,0.770181
12318,0.32573164
12319,0.527967
12320,0.117239155
12321,0.14112584
12322,0.16928011
12323,0.29136834
12324,0.14812222
12325,0.3060384
12326,0.56743604
12327,0.12084984
12328,0.2889033
12329,0.13459615
12330,0.3194952
12331,0.11760945
12332,0.07213167
12333,0.17290589
12334,0.07158807
12335,0.14417216
12336,0.07213167
12337,0.07158807
12338,0.072580956
12339,0.28081602
12340,0.74702215
12341,0.80838454
12342,0.78785837
12343,0.79269695
12344,0.76967824
12345,0.07158807
12346,0.07158807
12347,0.072929665
12348,0.07213167
12349,0.07158807
12350,0.07213167
12351,0.12154751
12352,0.7462763
12353,0.7367552
12354,0.54368716
12355,0.56694865
12356,0.6685481
12357,0.07441853
12358,0.4887923
12359,0.34270066
12360,0.77680427
12361,0.7132905
12362,0.5617634
