Opportunity_ID,Target
11353,0.6258054
11354,0.1409373
11355,0.34913126
11356,0.3068957
11357,0.68815416
11358,0.71720016
11359,0.020591257
11360,0.20729704
11361,0.32658064
11362,0.35668495
11363,0.12645547
11364,0.01492606
11365,0.61123353
11366,0.7461796
11367,0.47023693
11368,0.7301794
11369,0.14875415
11370,0.80580163
11371,0.83892345
11372,0.41642722
11373,0.3068957
11374,0.07303762
11375,0.3374011
11376,0.20729704
11377,0.1105235
11378,0.13580507
11379,0.6673385
11380,0.2059157
11381,0.5717339
11382,0.8546294
11383,0.5247799
11384,0.50566584
11385,0.10546054
11386,0.82517093
11387,0.15954763
11388,0.61123353
11389,0.1455661
11390,0.33925962
11391,0.33925962
11392,0.3601376
11393,0.5008224
11394,0.6003096
11395,0.33925962
11396,0.6496218
11397,0.3158809
11398,0.6495421
11399,0.82390743
11400,0.76351345
11401,0.6499775
11402,0.53996927
11403,0.10906391
11404,0.7797108
11405,0.7797108
11406,0.45281065
11407,0.26450673
11408,0.43652815
11409,0.28783786
11410,0.70397073
11411,0.51236
11412,0.72339785
11413,0.7007692
11414,0.79354584
11415,0.075898215
11416,0.78442967
11417,0.7251877
11418,0.073010825
11419,0.86721647
11420,0.37335336
11421,0.5089609
11422,0.10932288
11423,0.73986536
11424,0.4919708
11425,0.60050476
11426,0.76635057
11427,0.6788443
11428,0.05620419
11429,0.082489066
11430,0.06831408
11431,0.24494591
11432,0.24494591
11433,0.4445852
11434,0.4445852
11435,0.48537692
11436,0.13580507
11437,0.33536214
11438,0.36254656
11439,0.81835055
11440,0.8534251
11441,0.44774756
11442,0.2523507
11443,0.32201597
11444,0.13198504
11445,0.72339785
11446,0.79711837
11447,0.19360694
11448,0.4103912
11449,0.082489066
11450,0.47079182
11451,0.31724322
11452,0.3585059
11453,0.24494591
11454,0.3131598
11455,0.6453102
11456,0.6862269
11457,0.52905804
11458,0.15371807
11459,0.048796114
11460,0.046022348
11461,0.11433404
11462,0.1016996
11463,0.05906251
11464,0.09873158
11465,0.09873158
11466,0.1525518
11467,0.1525518
11468,0.1016996
11469,0.09940762
11470,0.21705228
11471,0.37603748
11472,0.5644093
11473,0.5572703
11474,0.7970882
11475,0.7251877
11476,0.5948709
11477,0.6454853
11478,0.8891248
11479,0.3401354
11480,0.053056303
11481,0.1323885
11482,0.11187574
11483,0.7950104
11484,0.14875415
11485,0.05507724
11486,0.042025853
11487,0.056450833
11488,0.83512294
11489,0.6862269
11490,0.20032625
11491,0.15942422
11492,0.6212177
11493,0.28005484
11494,0.25661743
11495,0.11579929
11496,0.23291099
11497,0.39761314
11498,0.049253866
11499,0.33921784
11500,0.82231104
11501,0.5508523
11502,0.78266734
11503,0.694152
11504,0.62818533
11505,0.7799666
11506,0.8659455
11507,0.35931045
11508,0.85181695
11509,0.5232732
11510,0.2681995
11511,0.6305424
11512,0.6032865
11513,0.8436142
11514,0.83512294
11515,0.10329998
11516,0.75833863
11517,0.44774756
11518,0.7829103
11519,0.7829103
11520,0.57828325
11521,0.6692908
11522,0.73637587
11523,0.5608732
11524,0.83512294
11525,0.8363533
11526,0.8363533
11527,0.83512294
11528,0.79354584
11529,0.57828325
11530,0.25364873
11531,0.3746628
11532,0.72606677
11533,0.3401354
11534,0.5656188
11535,0.44087875
11536,0.4060364
11537,0.35252845
11538,0.32859603
11539,0.37598068
11540,0.4953823
11541,0.06100761
11542,0.57828325
11543,0.72339785
11544,0.32061344
11545,0.23396465
11546,0.3820313
11547,0.25206274
11548,0.25206274
11549,0.25206274
11550,0.38935918
11551,0.7956346
11552,0.38638195
11553,0.06706213
11554,0.38638195
11555,0.32006228
11556,0.5843631
11557,0.3789509
11558,0.1738734
11559,0.36706597
11560,0.19338311
11561,0.14056428
11562,0.35536656
11563,0.6407289
11564,0.7778475
11565,0.6692908
11566,0.36123812
11567,0.6893266
11568,0.28598726
11569,0.6032865
11570,0.14178711
11571,0.35874423
11572,0.1399341
11573,0.3401354
11574,0.70857424
11575,0.3616652
11576,0.58561575
11577,0.3401354
11578,0.14924921
11579,0.47708052
11580,0.6005971
11581,0.747703
11582,0.56349105
11583,0.6460917
11584,0.30608058
11585,0.3352347
11586,0.81003106
11587,0.85294473
11588,0.72339785
11589,0.7556131
11590,0.5137607
11591,0.1034014
11592,0.1034014
11594,0.7699185
11595,0.85181695
11596,0.7387301
11597,0.64137113
11598,0.6032865
11599,0.6305424
11600,0.5090571
11601,0.70672005
11602,0.5533402
11603,0.2264132
11604,0.15563329
11605,0.2523507
11606,0.15555957
11607,0.20304808
11608,0.23942338
11609,0.54288274
11610,0.7270323
11611,0.25435045
11612,0.62208503
11613,0.56846356
11614,0.6499775
11615,0.065865055
11616,0.09137304
11617,0.18125233
11618,0.30418023
11619,0.15689927
11620,0.45111063
11621,0.014183503
11622,0.0966242
11623,0.5495783
11624,0.805257
11625,0.70672005
11626,0.7779693
11627,0.7504916
11628,0.32201597
11629,0.3068957
11630,0.5533402
11631,0.61580807
11632,0.7932052
11633,0.68992364
11634,0.33809394
11635,0.72339785
11636,0.7252369
11637,0.0140056675
11638,0.8235791
11639,0.23396465
11640,0.6722907
11641,0.08353719
11642,0.31312183
11643,0.61230445
11644,0.61230445
11645,0.55958223
11646,0.83512294
11647,0.474845
11648,0.14023694
11649,0.46789435
11650,0.7956346
11651,0.7167472
11652,0.34913126
11653,0.7163376
11654,0.7786845
11655,0.65968156
11656,0.45432776
11657,0.5191301
11658,0.5837047
11659,0.68162805
11660,0.38661283
11661,0.8367448
11662,0.4551548
11663,0.79354584
11664,0.37217054
11665,0.6111797
11666,0.3511707
11668,0.13806173
11669,0.64777815
11670,0.67322063
11671,0.7163376
11672,0.72339785
11673,0.3200217
11674,0.74594307
11675,0.33057648
11676,0.30880553
11677,0.3379068
11678,0.3379068
11679,0.39149225
11680,0.53600466
11681,0.3684442
11682,0.06558879
11683,0.051506285
11684,0.09447839
11685,0.24562468
11686,0.13817748
11687,0.29823896
11688,0.24397221
11689,0.32201597
11690,0.014183503
11691,0.0082222475
11692,0.495711
11693,0.03547237
11694,0.39149225
11695,0.70857424
11696,0.30164292
11697,0.72339785
11698,0.15457301
11699,0.25654116
11700,0.72339785
11701,0.76443464
11702,0.65434957
11703,0.6933538
11704,0.7778192
11705,0.5766093
11706,0.04511977
11707,0.6032865
11708,0.28924966
11709,0.56846356
11710,0.582151
11711,0.42543933
11712,0.4317575
11713,0.5201694
11714,0.15546682
11715,0.15984131
11716,0.16667794
11717,0.78752714
11718,0.39778882
11719,0.20729704
11720,0.31312183
11721,0.7956346
11722,0.24291809
11723,0.7956346
11724,0.33809394
11725,0.6593086
11726,0.2242954
11727,0.707966
11728,0.7040605
11729,0.6924602
11730,0.53996927
11731,0.54092175
11732,0.3158809
11733,0.6469681
11734,0.75669235
11735,0.5348371
11736,0.878508
11737,0.7585517
11738,0.2402449
11739,0.3964421
11740,0.05912975
11741,0.29731232
11742,0.6442182
11743,0.29326043
11744,0.33809394
11745,0.15874542
11746,0.11984509
11747,0.51516634
11748,0.0140056675
11749,0.6364331
11750,0.82145274
11751,0.4551548
11752,0.5065262
11753,0.5190304
11754,0.648234
11755,0.6554755
11756,0.54315835
11757,0.3068957
11758,0.64901257
11759,0.39051816
11760,0.7829103
11761,0.83512294
11762,0.8338561
11763,0.8227636
11764,0.8227636
11765,0.23298706
11766,0.6788443
11767,0.22175898
11768,0.6032865
11769,0.45093507
11770,0.4919708
11771,0.70672005
11772,0.85702884
11773,0.7040605
11774,0.5348371
11775,0.5430227
11776,0.5430227
11777,0.5348371
11778,0.72339785
11779,0.05034807
11780,0.7880373
11781,0.5523922
11782,0.61722255
11783,0.85181695
11784,0.8589543
11785,0.8089989
11786,0.43694192
11787,0.7956346
11788,0.3200217
11789,0.67066383
11790,0.54092175
11791,0.8363533
11792,0.077441484
11793,0.07209694
11794,0.36571628
11795,0.5662003
11796,0.7956346
11797,0.79354584
11798,0.45293304
11799,0.40295362
11800,0.7994102
11801,0.55364525
11802,0.7917538
11803,0.86617994
11804,0.4996977
11805,0.8165487
11806,0.7620111
11807,0.6722907
11808,0.12974769
11809,0.21029451
11810,0.19338311
11811,0.7956346
11812,0.63369346
11813,0.057136394
11814,0.22290915
11815,0.2736503
11816,0.059488356
11817,0.45293304
11818,0.1365458
11819,0.33944958
11820,0.8724115
11821,0.7746507
11822,0.75837284
11823,0.24747215
11824,0.4551548
11825,0.01492606
11826,0.4551548
11827,0.44219285
11828,0.24610457
11829,0.5702675
11830,0.41711888
11831,0.49858168
11832,0.76001143
11833,0.76001143
11834,0.13309248
11835,0.76001143
11836,0.76001143
11837,0.76001143
11838,0.76001143
11839,0.76001143
11840,0.76001143
11841,0.14906372
11842,0.11864015
11843,0.62964857
11844,0.76001143
11845,0.76001143
11846,0.76001143
11847,0.76001143
11848,0.76001143
11849,0.76001143
11850,0.76001143
11851,0.76001143
11852,0.76001143
11853,0.57272327
11854,0.57272327
11855,0.57272327
11856,0.2583309
11857,0.64901257
11858,0.7922013
11859,0.7763919
11860,0.76001143
11861,0.47277546
11862,0.4551548
11863,0.4551548
11864,0.5065262
11865,0.5065262
11866,0.5190304
11867,0.5190304
11868,0.79354584
11869,0.9074896
11870,0.42571697
11871,0.13198504
11872,0.70857424
11873,0.7922013
11874,0.70857424
11875,0.15954763
11876,0.3200217
11877,0.23859538
11878,0.27319074
11879,0.7688898
11880,0.30608058
11881,0.25468937
11882,0.21240754
11883,0.69517887
11884,0.21045233
11885,0.20729704
11886,0.7086128
11887,0.7921916
11888,0.7251877
11889,0.20639846
11890,0.6495421
11891,0.55771893
11892,0.55771893
11893,0.55771893
11894,0.5700271
11895,0.3548793
11896,0.39040577
11897,0.54092175
11898,0.37335336
11899,0.7927283
11900,0.74088544
11901,0.7088331
11902,0.7631032
11903,0.7117126
11904,0.7202066
11905,0.72040653
11906,0.72172004
11907,0.73030055
11908,0.4551548
11909,0.4551548
11910,0.4551548
11911,0.49879876
11912,0.44087875
11913,0.54742885
11914,0.5118164
11915,0.4769827
11916,0.6565025
11917,0.15674314
11918,0.5867666
11919,0.70672005
11920,0.35325828
11921,0.85327786
11922,0.7584118
11923,0.82978386
11924,0.49767768
11925,0.7768109
11926,0.7204099
11927,0.55274403
11928,0.51761144
11929,0.51761144
11930,0.5300954
11931,0.7271309
11932,0.49829087
11933,0.7956346
11934,0.31724322
11935,0.70857424
11936,0.73347014
11937,0.49240154
11938,0.7786845
11939,0.65968156
11940,0.3341929
11941,0.79052866
11942,0.14165056
11943,0.7269993
11944,0.6143098
11945,0.26309672
11946,0.25109467
11947,0.26062348
11948,0.5586503
11949,0.20471536
11950,0.054661162
11951,0.22115168
11952,0.490814
11953,0.6978813
11954,0.6473309
11955,0.7190119
11956,0.8041207
11957,0.10222089
11958,0.21045233
11959,0.4551548
11960,0.44255635
11961,0.6702312
11962,0.5644093
11963,0.65720004
11964,0.75304264
11965,0.8962047
11966,0.7730239
11967,0.8961515
11968,0.9866308
11969,0.90802187
11970,0.7966408
11971,0.111242004
11972,0.7170574
11973,0.21570724
11974,0.651211
11975,0.80536354
11976,0.80536354
11977,0.60236824
11978,0.85717994
11979,0.6966512
11980,0.8534251
11981,0.5533402
11982,0.5008224
11983,0.32654855
11984,0.056227528
11985,0.68945354
11986,0.50564575
11987,0.77362025
11988,0.7970882
11989,0.32698637
11990,0.52367246
11991,0.39040577
11992,0.42488632
11993,0.49307626
11994,0.7842157
11995,0.45789012
11996,0.65905297
11997,0.7859963
11998,0.39149225
11999,0.83796537
12000,0.5065268
12001,0.5431466
12002,0.4974103
12003,0.7932282
12004,0.24797687
12005,0.8212978
12006,0.7970882
12007,0.7970882
12008,0.7970882
12009,0.773232
12010,0.72339785
12011,0.5867666
12012,0.5694041
12013,0.59763587
12014,0.75837284
12015,0.6966512
12016,0.762772
12017,0.721639
12018,0.13198504
12019,0.72203577
12020,0.84966403
12021,0.57160026
12022,0.044283826
12023,0.84222543
12024,0.81000865
12025,0.1478943
12026,0.27829033
12027,0.4894544
12028,0.65887725
12029,0.12439037
12030,0.13855363
12031,0.75833863
12032,0.54092175
12033,0.05282621
12034,0.3200217
12035,0.6054296
12036,0.45111063
12037,0.6674277
12038,0.5694041
12039,0.7111965
12040,0.21564244
12041,0.83926886
12042,0.5204031
12043,0.5774317
12044,0.47645307
12045,0.5785202
12046,0.47645307
12047,0.5135638
12048,0.50320286
12049,0.5599811
12050,0.3401354
12051,0.038720228
12052,0.31724322
12053,0.10690654
12054,0.490814
12055,0.7671932
12056,0.0577409
12057,0.6702312
12058,0.39149225
12059,0.12590031
12060,0.8230648
12061,0.7251877
12062,0.7601895
12063,0.64901257
12064,0.3667062
12065,0.7950104
12066,0.6297327
12067,0.6297327
12068,0.6297327
12069,0.6297327
12070,0.5700271
12071,0.5858364
12072,0.8760112
12073,0.7950104
12074,0.531939
12075,0.8394575
12076,0.8534251
12077,0.7251877
12078,0.71046007
12079,0.7251877
12080,0.8415239
12081,0.5913549
12082,0.37960345
12083,0.37960345
12084,0.09029849
12085,0.7970882
12086,0.3401354
12087,0.7950104
12088,0.39149225
12089,0.19338311
12090,0.39149225
12091,0.6702312
12092,0.65189034
12093,0.65189034
12094,0.31076187
12095,0.26953727
12096,0.31076187
12097,0.31076187
12098,0.59115136
12099,0.5628993
12100,0.5558627
12101,0.7251877
12102,0.788108
12103,0.86885184
12104,0.31312183
12105,0.40846953
12106,0.7423209
12107,0.13806173
12108,0.32654855
12109,0.31076187
12110,0.35799837
12111,0.6663527
12112,0.35799837
12113,0.70857424
12114,0.8059304
12115,0.62208503
12116,0.62208503
12117,0.7196723
12118,0.6914733
12119,0.6722907
12120,0.75898355
12121,0.84984136
12122,0.5430227
12123,0.5348371
12124,0.5348371
12125,0.8363533
12126,0.8227636
12127,0.44255635
12128,0.45111063
12129,0.45111063
12130,0.7720363
12131,0.785672
12132,0.8720002
12133,0.36908644
12134,0.30880553
12135,0.33940777
12136,0.6143098
12137,0.6364838
12138,0.65064657
12139,0.06962431
12140,0.41886172
12141,0.20729704
12142,0.70238405
12143,0.5750749
12144,0.5912171
12145,0.56357527
12146,0.5622911
12147,0.5622911
12148,0.34463954
12149,0.34302354
12150,0.51779485
12151,0.37900278
12152,0.5200323
12153,0.6076132
12154,0.37004468
12155,0.3474208
12156,0.7251877
12157,0.4542815
12158,0.4542815
12159,0.3200217
12160,0.7970882
12161,0.62408787
12162,0.60354644
12163,0.60354644
12164,0.07217587
12165,0.5106751
12166,0.63178915
12167,0.8394575
12168,0.058315825
12169,0.5858364
12170,0.7251877
12171,0.5889381
12172,0.5867666
12173,0.6777809
12174,0.35799837
12175,0.490814
12176,0.5889381
12177,0.6494787
12178,0.37217054
12179,0.6702312
12180,0.12401059
12181,0.3511707
12182,0.44670895
12183,0.2895831
12184,0.11786396
12185,0.14798956
12186,0.84538543
12187,0.59823143
12188,0.7059245
12189,0.6593086
12190,0.29531482
12191,0.7185633
12192,0.37900278
12193,0.5045768
12194,0.20293646
12195,0.35799837
12196,0.32654855
12197,0.32654855
12198,0.32654855
12199,0.32654855
12200,0.32654855
12201,0.75833863
12202,0.35799837
12203,0.35799837
12204,0.35799837
12205,0.56337947
12206,0.35799837
12207,0.32654855
12208,0.32654855
12209,0.6364838
12210,0.44774756
12211,0.51279855
12212,0.7950104
12213,0.76443464
12214,0.71596795
12215,0.56846356
12216,0.61491966
12217,0.8363533
12218,0.80536354
12219,0.76443464
12220,0.13810878
12221,0.6722907
12222,0.70857424
12223,0.6592495
12224,0.7934799
12225,0.51597506
12226,0.6498204
12227,0.847514
12228,0.48329526
12229,0.7970882
12230,0.53019005
12231,0.64901257
12232,0.5763231
12233,0.5834041
12234,0.3158809
12235,0.5115596
12236,0.7950104
12237,0.5471311
12238,0.07986672
12239,0.7251877
12240,0.6326279
12241,0.13303679
12242,0.70857424
12243,0.016526286
12244,0.33809394
12245,0.6603167
12246,0.7950104
12247,0.63377815
12248,0.74272084
12249,0.80767936
12250,0.7909817
12251,0.8363533
12252,0.35874423
12253,0.2523507
12254,0.9443217
12255,0.35874423
12256,0.3200217
12257,0.7251877
12258,0.6086044
12259,0.32654855
12260,0.7720363
12261,0.7943593
12262,0.5065262
12263,0.18990612
12264,0.6835699
12265,0.59746075
12266,0.41843194
12267,0.3196766
12268,0.5053327
12269,0.66657376
12270,0.5374512
12271,0.79856396
12272,0.6173375
12273,0.44330496
12274,0.54450655
12275,0.81000865
12276,0.59746075
12277,0.64901257
12278,0.71906996
12279,0.64901257
12280,0.55274403
12281,0.36540815
12282,0.85294473
12283,0.8277254
12284,0.5065262
12285,0.5190304
12286,0.45824605
12287,0.38620573
12288,0.6854014
12289,0.7530788
12290,0.2412394
12291,0.27532497
12292,0.70857424
12293,0.8394575
12294,0.38082188
12295,0.7115878
12296,0.34146217
12297,0.3158809
12298,0.7950104
12299,0.057778932
12300,0.8343883
12301,0.7346322
12302,0.5348371
12303,0.65968156
12304,0.5603124
12305,0.46633744
12306,0.046928093
12307,0.77363193
12308,0.77383786
12309,0.05126539
12310,0.7877356
12311,0.8882049
12312,0.5889381
12313,0.7787519
12314,0.8433293
12315,0.7787519
12316,0.11786396
12317,0.69517887
12318,0.30880553
12319,0.529932
12320,0.077893905
12321,0.096731745
12322,0.14178711
12323,0.21781495
12324,0.10813463
12325,0.22652993
12326,0.5147937
12327,0.08156579
12328,0.21781495
12329,0.095619276
12330,0.3068957
12331,0.07493675
12332,0.021665765
12333,0.1259745
12334,0.04476117
12335,0.099580444
12336,0.05189144
12337,0.05161056
12338,0.0467426
12339,0.21564244
12340,0.7454525
12341,0.87009835
12342,0.7970882
12343,0.8545428
12344,0.7251877
12345,0.05161056
12346,0.052051023
12347,0.04772183
12348,0.05282621
12349,0.052051023
12350,0.054499004
12351,0.08156579
12352,0.8401187
12353,0.64561343
12354,0.16443059
12355,0.37188104
12356,0.44553515
12357,0.051681418
